price,area,bathroom,bhk,balconies
0.07992565055762081,0.02741666666666667,0.3333333333333333,0.375,0.25
0.05539033457249071,0.01916666666666667,0.2222222222222222,0.25,0.125
0.09107806691449814,0.028333333333333335,0.3333333333333333,0.375,0.125
0.02394907434944238,0.019183333333333333,0.2222222222222222,0.25,0.25
0.1765799256505576,0.059583333333333335,0.4444444444444444,0.5,0.125
0.016356899628252788,0.011733333333333333,0.2222222222222222,0.25,0.125
0.023373631970260222,0.016766666666666666,0.3333333333333333,0.375,0.375
0.03313199628252788,0.02376666666666667,0.3333333333333333,0.375,0.5
0.08364312267657992,0.02666666666666667,0.3333333333333333,0.375,0.125
0.2408921933085502,0.05625,0.4444444444444444,0.5,0.25
0.09256505576208178,0.035166666666666666,0.4444444444444444,0.5,0.125
0.07992565055762081,0.025833333333333333,0.3333333333333333,0.375,0.125
0.020890947955390333,0.018083333333333333,0.2222222222222222,0.25,0.0
0.02049256505576208,0.0175,0.2222222222222222,0.25,0.125
0.02768810408921933,0.02035,0.2222222222222222,0.25,0.0
0.03786988847583643,0.027833333333333335,0.3333333333333333,0.375,0.0
0.016496654275092937,0.0172,0.2222222222222222,0.25,0.25
0.2788104089219331,0.06666666666666667,0.5555555555555556,0.5,0.0
0.03271375464684015,0.0201,0.2222222222222222,0.25,0.0
0.0328385687732342,0.02375,0.3333333333333333,0.375,0.375
0.021903345724907063,0.020416666666666666,0.2222222222222222,0.25,0.25
0.027881040892193308,0.0175,0.2222222222222222,0.25,0.0
0.16728624535315983,0.061500000000000006,0.4444444444444444,0.5,0.125
0.024657732342007434,0.017833333333333333,0.2222222222222222,0.25,0.25
0.027881040892193308,0.0175,0.2222222222222222,0.25,0.125
0.10111524163568773,0.028833333333333336,0.3333333333333333,0.375,0.125
0.0899628252788104,0.02666666666666667,0.3333333333333333,0.375,0.125
0.026022304832713755,0.017833333333333333,0.2222222222222222,0.25,0.0
0.022895910780669146,0.02035,0.2222222222222222,0.25,0.25
0.014000929368029739,0.010916666666666667,0.1111111111111111,0.125,0.0
0.017737973977695165,0.016916666666666667,0.2222222222222222,0.25,0.0
0.05018587360594795,0.028,0.3333333333333333,0.375,0.125
0.11895910780669144,0.03325,0.3333333333333333,0.5,0.125
0.07806691449814127,0.028333333333333335,0.3333333333333333,0.375,0.25
0.0687732342007435,0.021666666666666667,0.2222222222222222,0.25,0.125
0.020173234200743493,0.021033333333333334,0.3333333333333333,0.375,0.375
0.03411524163568773,0.026600000000000002,0.3333333333333333,0.375,0.0
0.11858736059479554,0.03166666666666667,0.3333333333333333,0.375,0.25
0.08513011152416357,0.027583333333333335,0.3333333333333333,0.375,0.125
0.021267657992565057,0.019700000000000002,0.2222222222222222,0.25,0.25
0.09628252788104089,0.02666666666666667,0.3333333333333333,0.375,0.125
0.0687732342007435,0.025,0.3333333333333333,0.375,0.125
0.05204460966542751,0.018333333333333333,0.2222222222222222,0.25,0.125
0.0687732342007435,0.029166666666666667,0.3333333333333333,0.375,0.25
0.10594795539033457,0.029166666666666667,0.3333333333333333,0.375,0.125
0.026719330855018587,0.01916666666666667,0.2222222222222222,0.25,0.0
0.026719330855018587,0.01916666666666667,0.2222222222222222,0.25,0.0
0.03578066914498141,0.025666666666666667,0.3333333333333333,0.375,0.0
0.01570817843866171,0.015000000000000001,0.2222222222222222,0.25,0.25
0.012217472118959108,0.011666666666666667,0.1111111111111111,0.125,0.125
0.07063197026022304,0.025,0.3333333333333333,0.375,0.25
0.00929368029739777,0.0061,0.1111111111111111,0.125,0.125
0.02267657992565056,0.015933333333333334,0.3333333333333333,0.375,0.25
0.012474200743494424,0.015933333333333334,0.3333333333333333,0.375,0.25
0.03313209293680297,0.0,0.3333333333333333,0.375,0.125
0.025652044609665428,0.022116666666666666,0.3333333333333333,0.375,0.0
0.054126394052044606,0.043333333333333335,0.4444444444444444,0.5,0.0
0.026347583643122674,0.022500000000000003,0.3333333333333333,0.375,0.25
0.05947955390334572,0.02,0.2222222222222222,0.375,0.0
0.02862453531598513,0.0167,0.2222222222222222,0.25,0.0
0.01355539033457249,0.011466666666666667,0.1111111111111111,0.25,0.125
0.016294052044609666,0.013783333333333333,0.2222222222222222,0.25,0.25
0.01958438661710037,0.016566666666666667,0.2222222222222222,0.375,0.25
0.023958364312267656,0.02026666666666667,0.3333333333333333,0.375,0.25
0.2319702602230483,0.0644,0.5555555555555556,0.5,0.25
